time,seconds_elapsed,z,y,x
1743284667781100800,0.270100830078125,9.758766174316406,1.9632453918457031,-0.7374141216278076
1743284667791141000,0.28014111328125,9.758766174316406,1.915361404418945,-0.507570743560791
1743284667801181200,0.29018115234375,9.77791976928711,1.944091796875,-0.3256114423274994
1743284667811221500,0.300221435546875,9.624691009521484,1.972822189331055,-0.2968810200691223
1743284667821292000,0.3102919921875,9.624691009521484,2.039859771728516,-0.3064578175544739
1743284667831332400,0.320332275390625,9.59596061706543,2.078166961669922,-0.4596867263317108
1743284667841372400,0.330372314453125,9.682151794433594,2.011129379272461,-0.4692635238170624
1743284667851412700,0.340412841796875,9.672574996948242,2.0685901641845703,-0.2777273952960968
1743284667861452800,0.350452880859375,9.60553741455078,2.011129379272461,-0.2777273952960968
1743284667871493000,0.3604931640625,9.615114212036133,1.972822189331055,-0.1340752989053726
1743284667881533200,0.370533203125,9.53849983215332,1.9919757843017576,-0.0957680642604827
1743284667891573500,0.380573486328125,9.452308654785156,1.81959331035614,0.0861912593245506
1743284667901613600,0.390613525390625,9.461885452270508,1.8770540952682493,0.181959331035614
1743284667911684400,0.400684326171875,9.442731857299805,1.8483237028121948,0.2777273952960968
1743284667921724400,0.410724365234375,9.509769439697266,1.829170107841492,0.2777273952960968
1743284667931764700,0.4207646484375,9.60553741455078,1.7525556087493896,0.2011129409074783
1743284667941835500,0.43083544921875,9.509769439697266,1.7525556087493896,0.2011129409074783
1743284667951875600,0.44087548828125,9.624691009521484,1.6376339197158811,0.0861912593245506
1743284667961915600,0.45091552734375,9.672574996948242,1.647210717201233,0.2873041927814483
1743284667971956000,0.4609560546875,9.825803756713867,1.5322890281677246,0.0191536135971546
1743284667981996000,0.47099609375,9.47146224975586,1.5897499322891235,0.1340752989053726
1743284667992036400,0.481036376953125,9.528923034667969,1.6184803247451782,0.1723825186491012
1743284668002107100,0.491107177734375,9.500192642211914,1.6759412288665771,0.2011129409074783
1743284668012147200,0.501147216796875,9.576807022094728,1.6089035272598269,0.2585737705230713
1743284668022187500,0.5111875,9.548076629638672,1.6089035272598269,0.507570743560791
1743284668032227600,0.5212275390625,9.251194953918455,1.5322890281677246,0.4596867263317108
1743284668042268000,0.531267822265625,9.959878921508787,1.580173134803772,0.3351882398128509
1743284668052308000,0.541307861328125,9.758766174316406,1.5897499322891235,0.4596867263317108
1743284668062348300,0.551348388671875,10.103530883789062,1.4939818382263184,0.4213795065879822
1743284668072388400,0.561388427734375,10.141838073730469,1.5131354331970217,0.3926490843296051
1743284668082428400,0.571428466796875,10.20887565612793,1.4748282432556152,0.4405331015586853
1743284668092499200,0.581499267578125,10.333374977111816,1.4652514457702637,0.2968810200691223
1743284668102539500,0.59153955078125,10.27591323852539,1.436521053314209,0.5171475410461426
1743284668112579600,0.60157958984375,10.295066833496094,1.417367458343506,0.5171475410461426
1743284668122620000,0.611619873046875,10.256759643554688,1.417367458343506,0.3830722570419311
1743284668132660000,0.621659912109375,10.189722061157228,1.455674648284912,0.4501099288463592
1743284668142700300,0.6317001953125,10.21845245361328,1.4652514457702637,0.4309563040733337
1743284668152740400,0.641740234375,9.979032516479492,1.5322890281677246,0.5267243981361389
1743284668162780700,0.65178076171875,10.017339706420898,1.50355863571167,0.3256114423274994
1743284668172820700,0.66182080078125,9.979032516479492,1.5705963373184204,0.3926490843296051
1743284668182891500,0.6718916015625,9.883264541625977,1.5610195398330688,0.0478840321302413
1743284668192931600,0.681931640625,9.825803756713867,1.599326729774475,0.0
1743284668202972000,0.691971923828125,9.730035781860352,1.6950948238372805,0.0957680642604827
1743284668213012000,0.702011962890625,9.682151794433594,1.6280571222305298,0.1340752989053726
1743284668223052300,0.71205224609375,9.60553741455078,1.723825216293335,0.1532289087772369
1743284668233092400,0.72209228515625,10.879252433776855,1.599326729774475,0.4596867263317108
1743284668243132700,0.732132568359375,10.21845245361328,1.2545616626739502,-0.0478840321302413
1743284668253172700,0.7421728515625,9.83538055419922,1.5514427423477173,0.1436520963907241
1743284668263213000,0.752213134765625,9.327810287475586,1.5705963373184204,0.0574608407914638
1743284668273253000,0.762253173828125,9.107542991638184,1.5897499322891235,-0.0287304203957319
1743284668283293400,0.77229345703125,9.097966194152832,1.580173134803772,-0.1436520963907241
1743284668293364000,0.782364013671875,9.174580574035645,1.6376339197158811,-0.2394201755523681
1743284668303404300,0.792404296875,9.576807022094728,1.6663644313812256,-0.2394201755523681
1743284668313444400,0.8024443359375,9.739612579345703,1.5705963373184204,-0.0383072271943092
1743284668323484700,0.812484619140625,9.911994934082031,1.50355863571167,0.1628057211637497
1743284668333524700,0.822524658203125,10.017339706420898,1.4269442558288574,0.1149216815829277
1743284668343565000,0.83256494140625,10.103530883789062,1.321599364280701,0.1532289087772369
1743284668353605000,0.842605224609375,10.15141487121582,1.3120225667953491,0.0957680642604827
1743284668363645400,0.8526455078125,10.055646896362305,1.321599364280701,-0.0383072271943092
1743284668373685500,0.862685546875,10.017339706420898,1.417367458343506,-0.1244984865188598
1743284668383756300,0.87275634765625,9.78749656677246,1.4748282432556152,-0.1149216815829277
1743284668393796400,0.88279638671875,9.567230224609377,1.4748282432556152,-0.0191536135971546
1743284668403836700,0.892836669921875,9.366117477416992,1.5514427423477173,0.0670376494526863
1743284668413876700,0.902876708984375,9.251194953918455,1.647210717201233,0.1244984865188598
1743284668423917000,0.9129169921875,9.279925346374512,1.580173134803772,0.0957680642604827
1743284668433957000,0.92295703125,9.35654067993164,1.6184803247451782,0.0766144543886184
1743284668443997400,0.93299755859375,9.47146224975586,1.5418659448623655,0.0957680642604827
1743284668454037500,0.94303759765625,9.586383819580078,1.5705963373184204,0.0957680642604827
1743284668464108300,0.9531083984375,9.749189376831056,1.4939818382263184,0.0383072271943092
1743284668474148400,0.9631484375,9.84495735168457,1.4652514457702637,0.0574608407914638
1743284668484188700,0.973188720703125,9.90241813659668,1.455674648284912,0.0574608407914638
1743284668494228700,0.983228759765625,9.959878921508787,1.436521053314209,0.0766144543886184
1743284668504269000,0.99326904296875,9.864110946655272,1.4748282432556152,0.0095768067985773
1743284668514309000,1.00330908203125,9.921571731567385,1.436521053314209,0.1053448766469955
1743284668524349400,1.013349365234375,9.873687744140623,1.4939818382263184,0.1436520963907241
1743284668534389500,1.023389404296875,9.90241813659668,1.4939818382263184,0.1149216815829277
1743284668544429800,1.033429931640625,9.806650161743164,1.6376339197158811,0.0574608407914638
1743284668554470000,1.043469970703125,9.84495735168457,1.6184803247451782,0.0287304203957319
1743284668564540700,1.053540771484375,9.84495735168457,1.656787633895874,-0.0957680642604827
1743284668574580700,1.063580810546875,9.825803756713867,1.6663644313812256,-0.2106897532939911
1743284668584621000,1.07362109375,9.90241813659668,1.6950948238372805,-0.3160346150398254
1743284668594661000,1.0836611328125,9.691728591918944,1.742978811264038,-0.2873041927814483
1743284668604701400,1.093701416015625,9.758766174316406,1.6759412288665771,-0.3160346150398254
1743284668614741500,1.103741455078125,9.691728591918944,1.6663644313812256,-0.3160346150398254
1743284668624781800,1.11378173828125,9.816226959228516,1.599326729774475,-0.4118026793003082
1743284668634852600,1.1238525390625,9.873687744140623,1.5322890281677246,-0.363918662071228
1743284668644892700,1.133892578125,9.90241813659668,1.5322890281677246,-0.4788403511047363
1743284668654932700,1.1439326171875,9.883264541625977,1.4844050407409668,-0.5554547905921936
1743284668664973000,1.15397314453125,9.864110946655272,1.4939818382263184,-0.4884171485900879
1743284668675013000,1.16401318359375,9.864110946655272,1.50355863571167,-0.4884171485900879
1743284668685053400,1.174053466796875,9.959878921508787,1.4748282432556152,-0.5171475410461426
1743284668695093500,1.184093505859375,9.950302124023438,1.4460978507995603,-0.507570743560791
1743284668705133800,1.1941337890625,9.892841339111328,1.417367458343506,-0.5841852426528931
1743284668715174000,1.204173828125,9.988609313964844,1.4939818382263184,-0.6033388376235962
1743284668725244700,1.21424462890625,9.864110946655272,1.455674648284912,-0.5650315880775452
1743284668735285000,1.224284912109375,9.854534149169922,1.4652514457702637,-0.6416460275650024
1743284668745325000,1.234324951171875,9.84495735168457,1.417367458343506,-0.6607996821403503
1743284668755365400,1.244365478515625,9.797073364257812,1.436521053314209,-0.6703764796257019
1743284668765405400,1.254405517578125,9.78749656677246,1.5514427423477173,-0.6991068720817566
1743284668775445500,1.264445556640625,9.720458984375,1.4844050407409668,-0.6991068720817566
1743284668785485800,1.27448583984375,9.806650161743164,1.5418659448623655,-0.6320692300796509
1743284668795526000,1.28452587890625,9.825803756713867,1.599326729774475,-0.7565677165985107
1743284668805566200,1.294566162109375,9.77791976928711,1.647210717201233,-0.8140285611152649
1743284668815606300,1.304606201171875,9.739612579345703,1.656787633895874,-0.8140285611152649
1743284668825646600,1.314646484375,9.643844604492188,1.6759412288665771,-0.9481038451194764
1743284668835686700,1.324686767578125,9.672574996948242,1.7046716213226318,-0.9289502501487732
1743284668845757400,1.33475732421875,9.624691009521484,1.7142484188079834,-0.9576807022094728
1743284668855797800,1.3447978515625,9.634267807006836,1.723825216293335,-0.9193734526634216
1743284668865837800,1.354837890625,9.691728591918944,1.7525556087493896,-1.0055646896362305
1743284668875878100,1.364878173828125,9.65342140197754,1.742978811264038,-1.0342950820922852
1743284668885918200,1.374918212890625,9.576807022094728,1.800439715385437,-1.0438719987869265
1743284668895958300,1.384958251953125,9.615114212036133,1.7908629179000854,-1.0342950820922852
1743284668905998600,1.39499853515625,9.691728591918944,1.9057846069335935,-0.9864110946655272
1743284668916038700,1.40503857421875,9.78749656677246,1.8770540952682493,-0.9768342971801758
1743284668926079000,1.415078857421875,9.730035781860352,1.886630892753601,-0.9481038451194764
1743284668936119000,1.425119140625,9.883264541625977,1.886630892753601,-0.9576807022094728
1743284668946159400,1.435159423828125,9.90241813659668,1.8483237028121948,-0.9864110946655272
1743284668956230100,1.445230224609375,10.007762908935549,1.8579005002975464,-1.0055646896362305
1743284668966270200,1.455270263671875,9.96945571899414,1.8387469053268437,-1.0630255937576294
1743284668976310500,1.465310546875,9.806650161743164,1.8387469053268437,-1.072602391242981
1743284668986350600,1.4753505859375,9.720458984375,1.8962076902389529,-1.1109095811843872
1743284668996391000,1.485390869140625,9.634267807006836,1.9919757843017576,-1.015141487121582
1743284669006431000,1.495430908203125,9.710882186889648,1.9632453918457031,-0.9672574996948242
1743284669016471000,1.505470947265625,9.710882186889648,1.9919757843017576,-0.9959878921508788
1743284669026511400,1.515511474609375,9.53849983215332,2.011129379272461,-0.9481038451194764
1743284669036551400,1.525551513671875,9.59596061706543,1.972822189331055,-1.091755986213684
1743284669046591700,1.535591796875,9.528923034667969,2.011129379272461,-1.0630255937576294
1743284669056631800,1.5456318359375,9.548076629638672,1.944091796875,-1.0534487962722778
1743284669066702600,1.55570263671875,9.624691009521484,1.9249382019042969,-1.0247182846069336
1743284669076743000,1.565742919921875,9.53849983215332,1.9249382019042969,-0.9959878921508788
1743284669086783000,1.575782958984375,9.576807022094728,1.7621324062347412,-1.0055646896362305
1743284669096823300,1.5858232421875,9.461885452270508,1.7142484188079834,-1.1875240802764893
1743284669106863400,1.59586328125,9.47146224975586,1.6759412288665771,-1.158793568611145
1743284669116903700,1.605903564453125,9.481039047241213,1.723825216293335,-1.0630255937576294
1743284669126943700,1.61594384765625,9.576807022094728,1.7717092037200928,-1.0247182846069336
1743284669136983800,1.62598388671875,9.624691009521484,1.723825216293335,-0.8810662031173706
1743284669147024100,1.636024169921875,9.672574996948242,1.7142484188079834,-0.8810662031173706
1743284669157064200,1.646064208984375,9.739612579345703,1.742978811264038,-0.90979665517807
1743284669167104500,1.6561044921875,9.576807022094728,1.723825216293335,-0.9289502501487732
1743284669177175300,1.66617529296875,9.442731857299805,1.742978811264038,-0.9289502501487732
1743284669187215400,1.67621533203125,9.375694274902344,1.7621324062347412,-0.9672574996948242
1743284669197255700,1.686255615234375,9.47146224975586,1.7525556087493896,-0.9576807022094728
1743284669207295700,1.696295654296875,9.423578262329102,1.7908629179000854,-0.7948749661445618
1743284669217336000,1.706336181640625,9.423578262329102,1.800439715385437,-0.6703764796257019
1743284669227376000,1.716376220703125,9.500192642211914,1.6855180263519287,-0.7565677165985107
1743284669237416400,1.72641650390625,9.452308654785156,1.829170107841492,-0.7469909191131592
1743284669247456500,1.73645654296875,9.490615844726562,1.867477297782898,-0.8906430602073669
1743284669257527300,1.74652734375,9.394847869873049,2.011129379272461,-1.0247182846069336
1743284669267567400,1.7565673828125,9.452308654785156,1.9919757843017576,-1.1204863786697388
1743284669277607700,1.766607666015625,9.509769439697266,2.1356279850006104,-0.9768342971801758
1743284669287647700,1.776647705078125,9.634267807006836,2.1356279850006104,-1.0438719987869265
1743284669297688000,1.78668798828125,9.634267807006836,2.1356279850006104,-1.0630255937576294
1743284669307728100,1.79672802734375,9.911994934082031,2.1164743900299072,-0.9193734526634216
1743284669317768400,1.8067685546875,10.103530883789062,2.145204782485962,-0.8906430602073669
1743284669327808500,1.81680859375,10.333374977111816,2.154781579971313,-0.8810662031173706
1743284669337848800,1.826848876953125,10.54406452178955,2.145204782485962,-1.0534487962722778
1743284669347889000,1.836888916015625,10.65898609161377,2.3367409706115723,-1.4077905416488647
1743284669357959700,1.846959716796875,10.582371711730955,2.3080103397369385,-1.5897499322891235
1743284669367999700,1.856999755859375,10.467450141906738,2.470816135406494,-1.800439715385437
1743284669378040000,1.8670400390625,10.20887565612793,2.5282769203186035,-1.7334020137786863
1743284669388080000,1.877080078125,10.017339706420898,2.681505918502808,-1.8962076902389529
1743284669398120400,1.887120361328125,9.701305389404297,2.786850690841675,-1.9249382019042969
1743284669408160500,1.897160400390625,9.327810287475586,2.853888511657715,-1.9823989868164065
1743284669418200800,1.907200927734375,9.2033109664917,3.00711727142334,-2.078166961669922
1743284669428241000,1.917240966796875,9.08838939666748,3.1507694721221924,-2.1739351749420166
1743284669438281200,1.92728125,8.762778282165527,3.265691041946411,-1.781286120414734
1743284669448321300,1.9373212890625,8.609549522399902,3.2369606494903564,-2.547430515289306
1743284669458392000,1.94739208984375,8.465897560119629,3.3901896476745605,-2.9496564865112305
1743284669468432100,1.95743212890625,8.063671112060547,3.543418407440185,-3.093308687210083
1743284669478472400,1.967472412109375,7.575253963470459,3.725377798080444,-3.332728862762451
1743284669488512500,1.977512451171875,7.115567684173584,3.754108190536499,-3.533841609954834
1743284669498552800,1.987552734375,6.636727333068848,3.974374771118164,-3.581725835800171
1743284669508593000,1.997593017578125,6.368576526641846,4.041412353515625,-3.63918662071228
1743284669518633200,2.00763330078125,6.215347766876221,4.031835556030273,-3.821146011352539
1743284669528673300,2.01767333984375,6.320692539215088,4.07014274597168,-3.667917013168335
1743284669538713600,2.027713623046875,6.531382083892822,3.916913986206055,-3.4380736351013184
1743284669548784000,2.0377841796875,6.588842868804932,3.600879430770874,-3.485957622528076
1743284669558824400,2.047824462890625,7.105990409851074,3.7158010005950928,-3.380612850189209
1743284669568864500,2.057864501953125,7.441178798675537,3.399766445159912,-3.63918662071228
1743284669578904800,2.06790478515625,7.805097579956055,3.026270866394043,-3.562572240829468
1743284669588945000,2.07794482421875,8.20732307434082,2.853888511657715,-3.2752678394317627
1743284669598985200,2.087985107421875,8.695740699768066,2.729389905929565,-2.940079689025879
1743284669609025300,2.098025390625,9.385271072387695,2.499546527862549,-2.5282769203186035
1743284669619065600,2.108065673828125,10.141838073730469,2.2218191623687744,-2.126051187515259
1743284669629105700,2.118105712890625,10.5344877243042,2.097320795059204,-1.781286120414734
1743284669639146000,2.12814599609375,10.917559623718262,1.8962076902389529,-1.5418659448623655
1743284669649186000,2.13818603515625,11.137825965881348,1.81959331035614,-1.50355863571167
1743284669659256800,2.1482568359375,11.281478881835938,1.7908629179000854,-1.5418659448623655
1743284669669297000,2.158296875,11.1474027633667,1.8483237028121948,-1.5131354331970217
1743284669679337200,2.168337158203125,11.09951877593994,1.7621324062347412,-1.522712230682373
1743284669689377300,2.178377197265625,10.994174003601074,1.8579005002975464,-1.455674648284912
1743284669699417600,2.18841748046875,10.678139686584473,1.7908629179000854,-1.5131354331970217
1743284669709457700,2.198457763671875,10.323798179626465,1.8100165128707888,-1.3120225667953491
1743284669719498000,2.208498046875,10.017339706420898,1.9345149993896484,-1.0342950820922852
1743284669729538000,2.2185380859375,9.816226959228516,1.9345149993896484,-0.9385270476341248
1743284669739578400,2.228578369140625,9.77791976928711,1.9632453918457031,-0.9193734526634216
1743284669749618400,2.238618408203125,9.892841339111328,2.049436569213867,-0.8906430602073669
1743284669759658800,2.24865869140625,10.007762908935549,2.1739351749420166,-1.1875240802764893
1743284669769698800,2.25869873046875,9.921571731567385,2.346317768096924,-1.6376339197158811
1743284669779739100,2.2687392578125,9.77791976928711,2.537853717803955,-1.944091796875
1743284669789809700,2.2788095703125,9.59596061706543,2.6431987285614014,-2.0015525817871094
1743284669799850000,2.28885009765625,9.758766174316406,2.63362193107605,-2.097320795059204
1743284669809890000,2.29889013671875,10.812214851379396,2.729389905929565,-2.365471363067627
1743284669819930400,2.308930419921875,8.494627952575684,2.940079689025879,-2.0590133666992188
1743284669829970400,2.318970458984375,7.469909191131592,3.0358476638793945,-1.829170107841492
1743284669840010800,2.3290107421875,7.795520782470703,3.19865345954895,-1.972822189331055
1743284669850050800,2.33905078125,7.824251174926758,3.3901896476745605,-1.972822189331055
1743284669860091100,2.349091064453125,8.063671112060547,3.07415509223938,-1.915361404418945
1743284669870161700,2.35916162109375,8.379706382751465,2.882618904113769,-1.647210717201233
1743284669880202000,2.369201904296875,8.724471092224121,2.834734916687012,-1.647210717201233
1743284669890242000,2.379241943359375,9.14585018157959,2.748543500900269,-1.800439715385437
1743284669900282400,2.389282470703125,9.251194953918455,2.6240451335906982,-1.953668594360352
1743284669910322400,2.399322509765625,9.404424667358398,2.499546527862549,-2.0877439975738525
1743284669920362800,2.40936279296875,9.576807022094728,2.38462495803833,-2.049436569213867
1743284669930402800,2.41940283203125,9.797073364257812,2.4420857429504395,-2.0877439975738525
1743284669940443100,2.429443115234375,10.160991668701172,2.4133553504943848,-2.011129379272461
1743284669950483200,2.439483154296875,10.467450141906738,2.4420857429504395,-1.781286120414734
1743284669960554000,2.449553955078125,10.496180534362791,2.4229321479797363,-1.6089035272598269
1743284669970594000,2.459593994140625,10.563218116760254,2.595314741134644,-1.2066776752471924
1743284669980634400,2.46963427734375,10.630255699157717,2.499546527862549,-1.3694833517074585
1743284669990674400,2.47967431640625,10.678139686584473,2.403778553009033,-1.3311761617660522
1743284670000714800,2.48971484375,10.20887565612793,2.5282769203186035,-1.0342950820922852
1743284670010754800,2.4997548828125,9.883264541625977,2.5761611461639404,-1.015141487121582
1743284670020795100,2.509795166015625,9.60553741455078,2.547430515289306,-1.072602391242981
1743284670030866000,2.519865966796875,9.394847869873049,2.6144683361053467,-0.8331822156906128
1743284670040906000,2.529906005859375,9.346963882446287,2.4229321479797363,-1.0342950820922852
1743284670050946300,2.5399462890625,9.15542697906494,2.518700122833252,-0.9768342971801758
1743284670060986400,2.549986328125,9.050082206726074,2.6623523235321045,-0.9576807022094728
1743284670071026400,2.5600263671875,8.868123054504395,2.63362193107605,-0.9289502501487732
1743284670081097200,2.57009716796875,8.743624687194824,2.738966703414917,-0.9289502501487732
1743284670091137500,2.580137451171875,8.810662269592285,2.815581083297729,-1.0342950820922852
1743284670101177600,2.590177490234375,8.820239067077637,2.882618904113769,-1.072602391242981
1743284670111218000,2.600218017578125,8.71489429473877,2.9017724990844727,-1.015141487121582
1743284670121258000,2.610258056640625,8.858546257019043,2.873042106628418,-1.0055646896362305
1743284670131328800,2.620328857421875,8.935160636901855,2.930502891540528,-0.9289502501487732
1743284670141368800,2.630368896484375,8.944737434387207,2.853888511657715,-1.072602391242981
1743284670151409200,2.6404091796875,8.96389102935791,2.940079689025879,-1.1779472827911377
1743284670161449200,2.65044921875,8.580819129943848,2.82515811920166,-1.5514427423477173
1743284670171489500,2.660489501953125,9.260771751403809,3.026270866394043,-1.3694833517074585
1743284670181560000,2.67056005859375,9.011775016784668,2.82515811920166,-1.6855180263519287
1743284670191600400,2.680600341796875,8.925583839416504,2.9496564865112305,-1.5705963373184204
1743284670201640400,2.690640380859375,9.117119789123535,2.9975404739379883,-1.4844050407409668
1743284670211680800,2.7006806640625,9.126696586608888,3.00711727142334,-1.656787633895874
1743284670221720800,2.710720947265625,9.107542991638184,3.0358476638793945,-1.7142484188079834
1743284670231791600,2.72079150390625,9.08838939666748,3.093308687210083,-1.742978811264038
1743284670241832000,2.73083203125,9.126696586608888,3.2178070545196533,-1.7525556087493896
1743284670251872000,2.7408720703125,9.184157371520996,3.3231520652771,-1.81959331035614
1743284670261912300,2.750912353515625,9.050082206726074,3.361459255218506,-1.6950948238372805
1743284670271982800,2.76098291015625,8.973467826843262,3.3423056602478027,-1.7334020137786863
1743284670282023200,2.771023193359375,9.107542991638184,3.380612850189209,-1.800439715385437
1743284670292063200,2.781063232421875,9.193734169006348,3.44765043258667,-1.723825216293335
1743284670302103600,2.791103515625,9.193734169006348,3.5051112174987797,-1.647210717201233
1743284670312174000,2.801174072265625,9.078812599182127,3.4763808250427246,-1.6759412288665771
1743284670322214400,2.81121435546875,9.050082206726074,3.514688014984131,-1.723825216293335
1743284670332254500,2.82125439453125,8.992621421813965,3.543418407440185,-1.829170107841492
1743284670342325200,2.8313251953125,8.973467826843262,3.562572240829468,-1.8100165128707888
1743284670352365300,2.841365234375,9.002198219299316,3.57214903831482,-1.867477297782898
1743284670362405600,2.851405517578125,8.925583839416504,3.648763418197632,-1.781286120414734
1743284670372445700,2.86144580078125,8.916007041931152,3.495534420013428,-1.647210717201233
1743284670382516500,2.8715166015625,9.011775016784668,3.495534420013428,-1.6089035272598269
1743284670392556800,2.881556884765625,9.117119789123535,3.428496837615967,-1.5131354331970217
1743284670402596900,2.891596923828125,9.241618156433104,3.3423056602478027,-1.417367458343506
1743284670412667600,2.901667724609375,9.27034854888916,3.332728862762451,-1.3982137441635132
1743284670422707700,2.911707763671875,9.327810287475586,3.2082302570343018,-1.4077905416488647
1743284670432748000,2.921748046875,9.308655738830566,3.1316158771514893,-1.4269442558288574
1743284670442788000,2.9317880859375,8.628703117370605,3.093308687210083,-1.2641384601593018
1743284670452859000,2.94185888671875,9.097966194152832,3.361459255218506,-1.1875240802764893
1743284670462899000,2.95189892578125,8.734047889709473,3.0166940689086914,-1.3503297567367554
1743284670472939300,2.961939208984375,8.667010307312012,2.9975404739379883,-1.5705963373184204
1743284670483010000,2.972010009765625,9.069235801696776,3.2848446369171143,-1.3120225667953491
1743284670493050000,2.982050048828125,9.193734169006348,3.265691041946411,-1.4460978507995603
1743284670503090400,2.99209033203125,9.394847869873049,3.265691041946411,-1.5610195398330688
1743284670513130500,3.002130615234375,9.318233489990234,3.1316158771514893,-1.50355863571167
1743284670523201300,3.012201171875,9.433155059814451,3.2369606494903564,-1.4748282432556152
1743284670533241300,3.022241455078125,9.461885452270508,3.141192674636841,-1.436521053314209
1743284670543281700,3.03228173828125,9.35654067993164,3.2178070545196533,-1.3982137441635132
1743284670553321700,3.04232177734375,9.232041358947754,3.313575267791748,-1.37906014919281
1743284670563392500,3.052392578125,8.973467826843262,3.227383852005005,-1.3886369466781616
1743284670573432600,3.0624326171875,8.9064302444458,3.313575267791748,-1.4269442558288574
1743284670583473000,3.072472900390625,8.83939266204834,3.313575267791748,-1.50355863571167
1743284670593513000,3.082512939453125,8.925583839416504,3.3710360527038574,-1.656787633895874
1743284670603553300,3.09255322265625,8.916007041931152,3.3518824577331543,-1.5610195398330688
1743284670613623800,3.102623779296875,8.791508674621582,3.3901896476745605,-1.522712230682373
1743284670623664000,3.1126640625,8.9064302444458,3.332728862762451,-1.4844050407409668
1743284670633704200,3.1227041015625,8.983044624328613,3.265691041946411,-1.5322890281677246
1743284670643775000,3.13277490234375,9.08838939666748,3.294421434402466,-1.4939818382263184
1743284670663855400,3.15285546875,9.346963882446287,3.265691041946411,-1.4269442558288574
1743284670673895700,3.162895751953125,9.385271072387695,3.2848446369171143,-1.3503297567367554
1743284670683966200,3.17296630859375,9.327810287475586,3.2752678394317627,-1.3694833517074585
1743284670694006500,3.183006591796875,9.327810287475586,3.25611424446106,-1.4652514457702637
1743284670704046600,3.193046630859375,9.318233489990234,3.2178070545196533,-1.5418659448623655
1743284670714087000,3.2030869140625,9.251194953918455,3.265691041946411,-1.4652514457702637
1743284670724157400,3.213157470703125,9.21288776397705,3.3710360527038574,-1.3503297567367554
1743284670734197800,3.22319775390625,9.260771751403809,3.3710360527038574,-1.3407529592514038
1743284670744237800,3.23323779296875,9.232041358947754,3.3423056602478027,-1.417367458343506
1743284670754278100,3.243278076171875,9.241618156433104,3.2752678394317627,-1.37906014919281
1743284670764349000,3.253348876953125,9.337387084960938,3.25611424446106,-1.4460978507995603
1743284670774389000,3.263388916015625,9.279925346374512,3.3518824577331543,-1.455674648284912
1743284670784429300,3.27342919921875,9.27034854888916,3.2848446369171143,-1.37906014919281
1743284670794469400,3.283469482421875,9.165003776550291,3.294421434402466,-1.3120225667953491
1743284670804509700,3.293509765625,8.983044624328613,3.2848446369171143,-1.168370485305786
1743284670814549800,3.3035498046875,8.561665534973145,3.4380736351013184,-1.3024457693099976
1743284670824620500,3.31362060546875,8.705317497253418,3.19865345954895,-1.5131354331970217
1743284670834660600,3.32366064453125,8.647856712341309,3.265691041946411,-1.4077905416488647
1743284670844701000,3.333700927734375,8.762778282165527,3.2848446369171143,-1.235408067703247
1743284670854741000,3.343740966796875,8.935160636901855,3.2178070545196533,-1.4748282432556152
1743284670864781300,3.35378125,9.165003776550291,3.361459255218506,-1.522712230682373
