time,seconds_elapsed,z,y,x,Activity,Shake
1743284680077547800,12.5665478515625,-1.7046716213226318,-8.65743350982666,-6.732495307922363,In Pocket,False
1743284680087618600,12.57661865234375,-1.7334020137786863,-8.245630264282227,-6.952761650085449,In Pocket,False
1743284680097658600,12.58665869140625,-1.6855180263519287,-7.881711959838867,-7.029376029968262,In Pocket,False
1743284680107699000,12.596698974609374,-1.7046716213226318,-7.575253963470459,-7.000645637512207,In Pocket,False
1743284680117739000,12.606739013671875,-1.5610195398330688,-7.393294811248779,-6.847416877746582,In Pocket,False
1743284680127809800,12.616809814453124,-1.6184803247451782,-7.125144481658936,-6.560112476348877,In Pocket,False
1743284680137849900,12.626849853515624,-1.742978811264038,-6.9240312576293945,-6.244078159332275,In Pocket,False
1743284680147890200,12.63689013671875,-1.8770540952682493,-6.761225700378418,-5.880159378051758,In Pocket,False
1743284680157930200,12.64693017578125,-2.078166961669922,-6.57926607131958,-5.468356609344482,In Pocket,False
1743284680167970300,12.65697021484375,-2.3080103397369385,-6.502651691436768,-5.3342814445495605,In Pocket,False
1743284680178041000,12.667041015625,-2.4229321479797363,-6.378153324127197,-5.094861030578613,In Pocket,False
1743284680188081400,12.677081298828124,-2.537853717803955,-6.426037311553955,-5.171475887298584,In Pocket,False
1743284680198121500,12.68712158203125,-2.4133553504943848,-6.406883716583252,-5.094861030578613,In Pocket,False
1743284680208161500,12.69716162109375,-2.240972757339477,-6.311115741729736,-5.123591423034668,In Pocket,False
1743284680218201900,12.707201904296875,-2.0685901641845703,-6.378153324127197,-5.363011837005615,In Pocket,False
1743284680228272600,12.717272705078123,-1.6759412288665771,-6.426037311553955,-5.458779811859131,In Pocket,False
1743284680238312700,12.727312744140624,-1.436521053314209,-6.358999729156494,-5.698200225830078,In Pocket,False
1743284680248352800,12.737352783203123,-1.37906014919281,-6.311115741729736,-5.70777702331543,In Pocket,False
1743284680258393000,12.74739306640625,-1.5514427423477173,-6.119579315185547,-5.544970989227295,In Pocket,False
1743284680268433200,12.75743310546875,-2.078166961669922,-5.95677375793457,-5.353435039520264,In Pocket,False
1743284680278504000,12.76750390625,-2.557007312774658,-5.995080947875977,-5.410895824432373,In Pocket,False
1743284680288544000,12.7775439453125,-2.671929121017456,-6.205770969390869,-5.621585369110107,In Pocket,False
1743284680298584300,12.787584228515623,-2.451662540435791,-6.224924564361572,-5.928043365478516,In Pocket,False
1743284680308624400,12.797624267578126,-2.7964274883270264,-6.301538944244385,-5.918466567993164,In Pocket,False
1743284680318695200,12.807695068359376,-3.112462282180786,-6.3973069190979,-5.669469833374023,In Pocket,False
1743284680328735200,12.8177353515625,-3.581725835800171,-6.5696892738342285,-5.477933406829834,In Pocket,False
1743284680338775600,12.827775634765626,-3.907337188720703,-6.866570472717285,-5.535394191741943,In Pocket,False
1743284680348815600,12.837815673828125,-3.801992416381836,-7.086836814880371,-5.880159378051758,In Pocket,False
1743284680358856000,12.84785595703125,-3.543418407440185,-7.259219646453857,-6.387730121612549,In Pocket,False
1743284680368896000,12.85789599609375,-3.380612850189209,-7.412448406219482,-6.847416877746582,In Pocket,False
1743284680378966800,12.867966796875,-3.3518824577331543,-7.594407558441162,-7.07726001739502,In Pocket,False
1743284680389006800,12.8780068359375,-3.485957622528076,-7.6997528076171875,-7.182605266571045,In Pocket,False
1743284680399047200,12.888047119140625,-3.687070608139038,-7.718906402587891,-7.240066051483154,In Pocket,False
1743284680409087200,12.898087158203126,-3.83072280883789,-7.747636795043945,-6.991068840026856,In Pocket,False
1743284680419127600,12.90812744140625,-3.916913986206055,-7.709329605102539,-6.703764915466309,In Pocket,False
1743284680429198000,12.918197998046876,-3.7636849880218506,-7.603984832763672,-6.205770969390869,In Pocket,False
1743284680439238400,12.92823828125,-3.734954595565796,-7.422025203704834,-5.851428985595703,In Pocket,False
1743284680449278500,12.938278564453125,-3.533841609954834,-7.220912456512451,-5.765237808227539,In Pocket,False
1743284680459318800,12.94831884765625,-3.3518824577331543,-7.029376029968262,-6.01423454284668,In Pocket,False
1743284680469358800,12.95835888671875,-3.543418407440185,-6.9240312576293945,-6.301538944244385,In Pocket,False
1743284680479429600,12.9684296875,-3.773261785507202,-6.828263282775879,-6.5696892738342285,In Pocket,False
1743284680489469700,12.9784697265625,-3.457227230072021,-7.010222434997559,-6.943184852600098,In Pocket,False
1743284680499510000,12.988510009765625,-2.738966703414917,-7.230489253997803,-7.412448406219482,In Pocket,False
1743284680509550000,12.998550048828124,-2.451662540435791,-7.594407558441162,-7.690176010131836,In Pocket,False
1743284680519590100,13.008590087890624,-2.1739351749420166,-7.929595947265625,-7.766790390014648,In Pocket,False
1743284680529661000,13.018660888671874,-1.8770540952682493,-8.360552787780762,-7.613561630249023,In Pocket,False
1743284680539701200,13.028701171875,-1.015141487121582,-8.686163902282715,-7.469909191131592,In Pocket,False
1743284680549741300,13.0387412109375,-0.6607996821403503,-8.887276649475098,-7.4986395835876465,In Pocket,False
1743284680559781400,13.048781494140623,-0.8331822156906128,-8.935160636901855,-7.469909191131592,In Pocket,False
1743284680569821700,13.05882177734375,-1.3311761617660522,-8.753201484680176,-7.201758861541748,In Pocket,False
1743284680579892500,13.068892578125,-1.8483237028121948,-8.609549522399902,-6.885724067687988,In Pocket,False
1743284680589932500,13.0789326171875,-2.212242364883423,-8.485051155090332,-6.636727333068848,In Pocket,False
1743284680599972600,13.08897265625,-1.9919757843017576,-8.485051155090332,-6.445190906524658,In Pocket,False
1743284680610013000,13.099012939453123,-1.436521053314209,-8.571242332458496,-6.282385349273682,In Pocket,False
1743284680620053000,13.109052978515624,-0.9002198576927185,-8.686163902282715,-5.975927352905273,In Pocket,False
1743284680630093300,13.11909326171875,-0.6033388376235962,-8.667010307312012,-5.506663799285889,In Pocket,False
1743284680640133400,13.12913330078125,-0.4596867263317108,-8.65743350982666,-5.008669853210449,In Pocket,False
1743284680650204200,13.1392041015625,-0.5650315880775452,-8.504204750061035,-4.596867084503174,In Pocket,False
1743284680660244200,13.149244140625,-0.6416460275650024,-8.465897560119629,-4.252102375030518,In Pocket,False
1743284680670284500,13.159284423828124,-0.7469909191131592,-8.456320762634277,-4.01268196105957,In Pocket,False
1743284680680324600,13.16932470703125,-0.6320692300796509,-8.40843677520752,-3.878606796264648,In Pocket,False
1743284680690365000,13.179364990234374,-0.4405331015586853,-8.293514251708984,-3.945644378662109,In Pocket,False
1743284680700405000,13.189405029296877,-0.2968810200691223,-8.370129585266113,-4.20421838760376,In Pocket,False
1743284680710445300,13.1994453125,-0.1244984865188598,-8.418013572692871,-4.6255974769592285,In Pocket,False
1743284680720485400,13.2094853515625,-0.0287304203957319,-8.465897560119629,-5.13316822052002,In Pocket,False
1743284680730556200,13.21955615234375,-0.181959331035614,-8.35097599029541,-5.928043365478516,In Pocket,False
1743284680740596200,13.22959619140625,-0.5267243981361389,-8.341399192810059,-6.7708024978637695,In Pocket,False
1743284680750636500,13.239636474609377,-0.727837324142456,-8.40843677520752,-7.623138427734375,In Pocket,False
1743284680760676600,13.249676513671876,-0.6991068720817566,-8.47547435760498,-7.8529815673828125,In Pocket,False
1743284680770716700,13.259716552734377,-0.6320692300796509,-8.628703117370605,-7.833827972412109,In Pocket,False
1743284680780757000,13.269757080078126,-0.5363011956214905,-8.676587104797363,-7.46033239364624,In Pocket,False
1743284680790827500,13.27982763671875,-0.3830722570419311,-8.676587104797363,-6.780379295349121,In Pocket,False
1743284680800867800,13.289867919921877,-0.4118026793003082,-8.561665534973145,-6.004657745361328,In Pocket,False
1743284680810908000,13.299907958984376,-0.6224924325942993,-8.571242332458496,-5.420472621917725,In Pocket,False
1743284680820948200,13.3099482421875,-0.6991068720817566,-8.40843677520752,-5.056553840637207,In Pocket,False
1743284680830988300,13.31998828125,-0.8044517636299133,-8.274360656738281,-4.836287498474121,In Pocket,False
1743284680841028600,13.330028564453125,-0.7948749661445618,-8.14028549194336,-4.797980308532715,In Pocket,False
1743284680851099100,13.34009912109375,-0.7852981686592102,-7.987056732177734,-4.903325080871582,In Pocket,False
1743284680861139500,13.350139404296876,-0.7182605266571045,-7.939172744750977,-5.181052684783936,In Pocket,False
1743284680871179500,13.360179443359376,-0.6799532771110535,-7.996633529663086,-5.477933406829834,In Pocket,False
1743284680881219800,13.3702197265625,-0.7852981686592102,-7.987056732177734,-5.774814605712891,In Pocket,False
1743284680891260000,13.380260009765625,-0.7374141216278076,-8.08282470703125,-6.186617374420166,In Pocket,False
1743284680901300200,13.39030029296875,-0.8906430602073669,-8.159439086914062,-6.627150535583496,In Pocket,False
1743284680911340300,13.40034033203125,-0.9959878921508788,-8.216899871826172,-7.010222434997559,In Pocket,False
1743284680921380400,13.41038037109375,-0.9289502501487732,-8.197746276855469,-7.469909191131592,In Pocket,False
1743284680931451100,13.420451171875,-0.8236053586006165,-8.312667846679688,-7.623138427734375,In Pocket,False
1743284680941491500,13.430491455078124,-0.6991068720817566,-8.293514251708984,-7.709329605102539,In Pocket,False
1743284680951531500,13.440531494140624,-0.6799532771110535,-8.178592681884766,-7.65186882019043,In Pocket,False
1743284680961571600,13.450571533203124,-0.7757213711738586,-8.121131896972656,-7.354987621307373,In Pocket,False
1743284680971612000,13.46061181640625,-1.0630255937576294,-8.178592681884766,-6.933608055114746,In Pocket,False
1743284680981652000,13.47065185546875,-1.455674648284912,-8.169015884399414,-6.617573261260986,In Pocket,False
1743284680991692300,13.4806923828125,-1.6663644313812256,-8.20732307434082,-6.234501361846924,In Pocket,False
1743284681001762800,13.4907626953125,-1.781286120414734,-8.293514251708984,-6.119579315185547,In Pocket,False
1743284681011803100,13.50080322265625,-1.742978811264038,-8.379706382751465,-5.985504150390625,In Pocket,False
1743284681021843200,13.51084326171875,-1.6950948238372805,-8.418013572692871,-6.177040576934815,In Pocket,False
1743284681031883500,13.520883544921874,-1.4652514457702637,-8.523358345031738,-6.253654956817627,In Pocket,False
1743284681041923600,13.530923583984375,-1.3407529592514038,-8.40843677520752,-6.358999729156494,In Pocket,False
1743284681051964000,13.5409638671875,-1.0055646896362305,-8.446743965148926,-6.493074893951416,In Pocket,False
1743284681062004000,13.55100390625,-0.7757213711738586,-8.40843677520752,-6.560112476348877,In Pocket,False
1743284681072044300,13.561044189453124,-0.6607996821403503,-8.542511940002441,-6.521805286407471,In Pocket,False
1743284681082114800,13.57111474609375,-0.5363011956214905,-8.552088737487793,-6.435614109039307,In Pocket,False
1743284681092155100,13.581155029296877,-0.4596867263317108,-8.65743350982666,-6.196194171905518,In Pocket,False
1743284681102195200,13.5911953125,-0.3830722570419311,-8.724471092224121,-6.01423454284668,In Pocket,False
1743284681112235500,13.601235595703123,-0.3351882398128509,-8.71489429473877,-5.688623428344727,In Pocket,False
1743284681122275600,13.611275634765626,-0.2873041927814483,-8.858546257019043,-5.535394191741943,In Pocket,False
1743284681132315600,13.621315673828123,-0.2298433631658554,-9.02135181427002,-5.372588634490967,In Pocket,False
1743284681142356000,13.63135595703125,-0.3160346150398254,-9.097966194152832,-5.200206279754639,In Pocket,False
1743284681152396000,13.64139599609375,-0.5841852426528931,-9.15542697906494,-5.324704647064209,In Pocket,False
1743284681162436400,13.651436279296876,-1.0342950820922852,-9.232041358947754,-5.20978307723999,In Pocket,False
1743284681172476400,13.661476318359377,-1.5705963373184204,-9.241618156433104,-5.181052684783936,In Pocket,False
1743284681182516700,13.671516845703126,-2.250549554824829,-9.2033109664917,-5.286397457122803,In Pocket,False
1743284681192556800,13.681556884765625,-2.911349296569824,-9.069235801696776,-5.372588634490967,In Pocket,False
1743284681202627600,13.691627685546877,-3.485957622528076,-8.9064302444458,-5.449203014373779,In Pocket,False
1743284681212667600,13.701667724609376,-4.041412353515625,-8.89685344696045,-5.458779811859131,In Pocket,False
1743284681222708000,13.7117080078125,-4.1180267333984375,-8.916007041931152,-5.592854976654053,In Pocket,False
1743284681232748000,13.721748046875,-4.07014274597168,-9.117119789123535,-5.621585369110107,In Pocket,False
1743284681242788400,13.731788330078125,-3.801992416381836,-9.117119789123535,-5.746084213256836,In Pocket,False
1743284681252828400,13.741828369140626,-3.495534420013428,-9.126696586608888,-5.659893035888672,In Pocket,False
1743284681262868500,13.751868408203125,-3.00711727142334,-8.954314231872559,-5.592854976654053,In Pocket,False
1743284681272908800,13.76190869140625,-2.4803929328918457,-8.762778282165527,-5.4013190269470215,In Pocket,False
1743284681282948900,13.771948974609376,-2.106897592544556,-8.418013572692871,-5.353435039520264,In Pocket,False
1743284681293019600,13.78201953125,-2.039859771728516,-8.26478385925293,-5.161899089813232,In Pocket,False
1743284681303059700,13.792059814453124,-2.0207061767578125,-8.054094314575195,-5.276820659637451,In Pocket,False
1743284681313100000,13.80210009765625,-1.915361404418945,-7.881711959838867,-5.65031623840332,In Pocket,False
1743284681323140000,13.81214013671875,-2.0015525817871094,-7.881711959838867,-6.042964935302734,In Pocket,False
1743284681333180400,13.822180419921876,-1.7525556087493896,-7.728483200073242,-6.387730121612549,In Pocket,False
1743284681343220500,13.832220458984375,-1.2449848651885986,-7.527369976043701,-6.646304130554199,In Pocket,False
1743284681353260800,13.8422607421875,-0.9959878921508788,-7.441178798675537,-6.9240312576293945,In Pocket,False
1743284681363331300,13.852331298828124,-0.7661445140838623,-7.201758861541748,-7.01979923248291,In Pocket,False
1743284681373371600,13.86237158203125,-0.7182605266571045,-7.067683219909668,-7.125144481658936,In Pocket,False
1743284681383411700,13.87241162109375,-0.9959878921508788,-6.9240312576293945,-7.201758861541748,In Pocket,False
1743284681393452000,13.8824521484375,-1.235408067703247,-6.809109687805176,-7.086836814880371,In Pocket,False
1743284681403492000,13.8924921875,-1.5897499322891235,-6.6846113204956055,-6.751648902893066,In Pocket,False
1743284681413532400,13.902532470703123,-1.8387469053268437,-6.502651691436768,-6.502651691436768,In Pocket,False
1743284681423572500,13.912572509765624,-2.1164743900299072,-6.378153324127197,-6.493074893951416,In Pocket,False
1743284681433612500,13.922612548828123,-2.451662540435791,-6.291962146759033,-6.550535678863525,In Pocket,False
1743284681443683300,13.932683349609375,-2.671929121017456,-6.0621185302734375,-6.627150535583496,In Pocket,False
1743284681453723600,13.9427236328125,-2.9496564865112305,-5.937620162963867,-6.607996463775635,In Pocket,False
1743284681463763700,13.952763671875,-3.1507694721221924,-5.669469833374023,-6.588842868804932,In Pocket,False
1743284681473803800,13.9628037109375,-3.4189200401306152,-5.583278179168701,-6.6846113204956055,In Pocket,False
1743284681483844000,13.972843994140623,-3.361459255218506,-5.506663799285889,-6.789956092834473,In Pocket,False
1743284681493884200,13.98288427734375,-3.3231520652771,-5.477933406829834,-7.058106422424316,In Pocket,False
1743284681503924500,13.992924560546877,-2.959233283996582,-5.51624059677124,-7.067683219909668,In Pocket,False
1743284681513964500,14.002964599609374,-2.873042106628418,-5.65031623840332,-7.144298076629639,In Pocket,False
1743284681524004900,14.0130048828125,-2.5761611461639404,-5.717353820800781,-7.086836814880371,In Pocket,False
1743284681534045000,14.023044921875,-2.250549554824829,-5.726930618286133,-6.933608055114746,In Pocket,False
1743284681544085200,14.033085205078123,-2.240972757339477,-5.774814605712891,-6.751648902893066,In Pocket,False
1743284681554155800,14.04315576171875,-2.106897592544556,-5.813121795654297,-6.675034523010254,In Pocket,False
1743284681564196000,14.053196044921876,-2.106897592544556,-5.966350555419922,-6.426037311553955,In Pocket,False
1743284681574236200,14.063236083984377,-2.2601263523101807,-5.851428985595703,-6.4834980964660645,In Pocket,False
1743284681584276500,14.0732763671875,-2.403778553009033,-5.928043365478516,-6.502651691436768,In Pocket,False
1743284681594316500,14.083316650390625,-2.365471363067627,-6.004657745361328,-6.885724067687988,In Pocket,False
1743284681604356600,14.093356689453126,-1.9919757843017576,-6.01423454284668,-7.2113356590271,In Pocket,False
1743284681614397000,14.10339697265625,-1.9823989868164065,-6.01423454284668,-7.51779317855835,In Pocket,False
1743284681624467700,14.1134677734375,-2.2218191623687744,-5.95677375793457,-7.4316020011901855,In Pocket,False
1743284681634507800,14.1235078125,-2.595314741134644,-5.880159378051758,-7.354987621307373,In Pocket,False
1743284681644547800,14.1335478515625,-3.1507694721221924,-5.765237808227539,-7.038952827453613,In Pocket,False
1743284681654588200,14.143588134765626,-3.725377798080444,-5.70777702331543,-6.742072105407715,In Pocket,False
1743284681664628200,14.153628173828125,-4.165910720825195,-5.70777702331543,-6.627150535583496,In Pocket,False
1743284681674668500,14.16366845703125,-4.501099109649658,-5.832275390625,-6.521805286407471,In Pocket,False
1743284681684708600,14.17370849609375,-4.778826713562012,-6.004657745361328,-6.598419666290283,In Pocket,False
1743284681694779400,14.183779296875,-4.807557106018066,-6.301538944244385,-6.732495307922363,In Pocket,False
1743284681704819500,14.1938193359375,-4.778826713562012,-6.531382083892822,-6.780379295349121,In Pocket,False
1743284681714859800,14.20385986328125,-4.932055473327637,-6.856993675231934,-6.847416877746582,In Pocket,False
1743284681724899800,14.21389990234375,-5.008669853210449,-7.144298076629639,-6.866570472717285,In Pocket,False
1743284681734940200,14.223940185546876,-4.903325080871582,-7.422025203704834,-6.914454460144043,In Pocket,False
1743284681744980200,14.233980224609375,-4.903325080871582,-7.6997528076171875,-7.048529624938965,In Pocket,False
1743284681755020500,14.2440205078125,-4.8267107009887695,-7.891288757324219,-6.991068840026856,In Pocket,False
1743284681765060600,14.254060546875,-4.855441093444824,-8.073247909545898,-6.962338447570801,In Pocket,False
1743284681775100700,14.2641005859375,-5.066130638122559,-7.814674377441406,-6.722918510437012,In Pocket,False
1743284681785171500,14.27417138671875,-6.138733386993408,-7.469909191131592,-6.349422931671143,In Pocket,False
1743284681795211500,14.28421142578125,-6.828263282775879,-7.402871608734131,-6.540958881378174,In Pocket,False
1743284681805251800,14.294251953125,-6.387730121612549,-7.374141216278076,-7.134721279144287,In Pocket,False
1743284681815292000,14.3042919921875,-5.51624059677124,-7.824251174926758,-8.149862289428711,In Pocket,False
1743284681825332200,14.314332275390624,-4.970362663269043,-8.370129585266113,-8.858546257019043,In Pocket,False
1743284681835372300,14.324372314453123,-4.32871675491333,-8.973467826843262,-9.030928611755373,In Pocket,False
1743284681845443000,14.334443115234375,-3.1316158771514893,-9.634267807006836,-9.366117477416992,In Pocket,False
1743284681855483100,14.344483154296874,-1.321599364280701,-10.20887565612793,-9.739612579345703,In Pocket,False
1743284681865523500,14.3545234375,0.0957680642604827,-10.572794914245604,-9.816226959228516,In Pocket,False
1743284681875563500,14.3645634765625,0.2489969730377197,-10.524910926818848,-9.346963882446287,In Pocket,False
1743284681885603800,14.374603759765623,-0.545877993106842,-10.02691650390625,-8.456320762634277,In Pocket,False
1743284681895644000,14.384643798828124,-1.972822189331055,-9.279925346374512,-7.623138427734375,In Pocket,False
1743284681905714700,14.394714599609374,-3.179499864578247,-8.5903959274292,-6.885724067687988,In Pocket,False
1743284681915754800,14.404754638671877,-3.409343242645264,-8.159439086914062,-6.531382083892822,In Pocket,False
1743284681925795000,14.414795166015624,-2.920926094055176,-7.843404769897461,-6.071695327758789,In Pocket,False
1743284681935835100,14.424835205078123,-1.81959331035614,-7.565677165985107,-5.640739440917969,In Pocket,False
1743284681945875500,14.43487548828125,-0.9768342971801758,-7.364564418792725,-5.382165431976318,In Pocket,False
1743284681955915500,14.44491552734375,-0.1244984865188598,-7.1921820640563965,-5.07570743560791,In Pocket,False
1743284681965955600,14.45495556640625,0.4405331015586853,-7.086836814880371,-4.970362663269043,In Pocket,False
1743284681975996000,14.464995849609377,0.7565677165985107,-6.89530086517334,-4.750096321105957,In Pocket,False
1743284681986066700,14.475066650390623,1.0821791887283323,-6.789956092834473,-4.443638324737549,In Pocket,False
1743284681996106800,14.485106689453126,1.50355863571167,-6.904877662658691,-4.194641590118408,In Pocket,False
1743284682006146800,14.495146728515625,1.9632453918457031,-7.240066051483154,-4.060565948486328,In Pocket,False
1743284682016187100,14.505187255859376,2.279279947280884,-7.316680431365967,-3.5913026332855225,In Pocket,False
1743284682026227200,14.515227294921877,2.126051187515259,-7.240066051483154,-3.160346269607544,In Pocket,False
1743284682036267500,14.525267578125,1.292868971824646,-7.441178798675537,-2.748543500900269,In Pocket,False
1743284682046307600,14.5353076171875,0.6416460275650024,-7.967903137207031,-3.1220390796661377,In Pocket,False
1743284682056348000,14.545347900390626,0.4596867263317108,-8.398859977722168,-3.7636849880218506,In Pocket,False
1743284682066388000,14.555387939453125,0.7469909191131592,-8.53293514251709,-4.481945514678955,In Pocket,False
1743284682076458800,14.565458740234376,0.7469909191131592,-8.628703117370605,-5.286397457122803,In Pocket,False
1743284682086498800,14.575498779296876,0.6703764796257019,-8.695740699768066,-6.27280855178833,In Pocket,False
1743284682096539100,14.5855390625,0.5267243981361389,-8.686163902282715,-7.010222434997559,In Pocket,False
1743284682106579200,14.5955791015625,-0.0191536135971546,-8.65743350982666,-7.412448406219482,In Pocket,False
1743284682116619500,14.60561962890625,-0.6703764796257019,-8.5903959274292,-7.565677165985107,In Pocket,False
1743284682126659600,14.61565966796875,-1.50355863571167,-8.47547435760498,-7.441178798675537,In Pocket,False
1743284682136699600,14.62569970703125,-2.0877439975738525,-8.40843677520752,-7.1921820640563965,In Pocket,False
1743284682146740000,14.635739990234375,-2.499546527862549,-8.274360656738281,-6.866570472717285,In Pocket,False
1743284682156810800,14.645810791015624,-2.537853717803955,-8.178592681884766,-6.5696892738342285,In Pocket,False
1743284682166850800,14.655850830078125,-2.1356279850006104,-8.178592681884766,-6.196194171905518,In Pocket,False
1743284682176891000,14.665890869140624,-1.2832920551300049,-8.236053466796875,-6.090848922729492,In Pocket,False
1743284682186931200,14.67593115234375,-0.7565677165985107,-8.14028549194336,-6.004657745361328,In Pocket,False
1743284682196971300,14.68597119140625,-0.5267243981361389,-8.044517517089844,-6.0621185302734375,In Pocket,False
1743284682207011600,14.696011474609374,-0.5650315880775452,-8.006210327148438,-6.167463779449463,In Pocket,False
1743284682217051600,14.7060517578125,-0.5267243981361389,-7.862558364868164,-6.339846134185791,In Pocket,False
1743284682227092000,14.716092041015624,-0.5363011956214905,-7.7763671875,-6.45476770401001,In Pocket,False
1743284682237162500,14.72616259765625,-0.4213795065879822,-7.51779317855835,-6.560112476348877,In Pocket,False
1743284682247202800,14.736202880859375,-0.3351882398128509,-7.4316020011901855,-6.6846113204956055,In Pocket,False
1743284682257243000,14.746242919921874,-0.3160346150398254,-7.469909191131592,-6.732495307922363,In Pocket,False
1743284682267283200,14.756283203125,-0.5841852426528931,-7.374141216278076,-6.57926607131958,In Pocket,False
1743284682277323300,14.7663232421875,-0.8427590131759644,-7.479485988616943,-6.45476770401001,In Pocket,False
1743284682287363600,14.776363525390623,-1.0630255937576294,-7.594407558441162,-6.349422931671143,In Pocket,False
1743284682297403600,14.786403564453124,-1.1109095811843872,-7.766790390014648,-6.129156112670898,In Pocket,False
1743284682307443700,14.796443603515623,-1.015141487121582,-7.738059997558594,-6.023811340332031,In Pocket,False
1743284682317514500,14.806514404296877,-0.9959878921508788,-7.872135162353516,-6.052541732788086,In Pocket,False
1743284682327554800,14.816554931640624,-0.6512228846549988,-7.967903137207031,-6.205770969390869,In Pocket,False
1743284682337595000,14.826594970703123,-0.3447650372982025,-7.987056732177734,-6.234501361846924,In Pocket,False
1743284682347635000,14.836635009765626,0.0,-7.987056732177734,-6.426037311553955,In Pocket,False
1743284682357675300,14.84667529296875,-0.0191536135971546,-8.02536392211914,-6.33026933670044,In Pocket,False
1743284682367715300,14.85671533203125,-0.2106897532939911,-8.015787124633789,-6.177040576934815,In Pocket,False
1743284682377755600,14.866755615234377,-0.3447650372982025,-7.910442352294922,-5.928043365478516,In Pocket,False
1743284682387795700,14.876795654296876,-0.6703764796257019,-7.881711959838867,-5.717353820800781,In Pocket,False
1743284682397836000,14.8868359375,-0.9385270476341248,-7.929595947265625,-5.631162166595459,In Pocket,False
1743284682407876000,14.8968759765625,-1.091755986213684,-7.910442352294922,-5.544970989227295,In Pocket,False
1743284682417947000,14.90694677734375,-1.3407529592514038,-7.833827972412109,-5.592854976654053,In Pocket,False
1743284682427987000,14.916987060546877,-1.3694833517074585,-7.910442352294922,-5.870582580566406,In Pocket,False
1743284682438027300,14.92702734375,-1.1779472827911377,-7.90086555480957,-6.234501361846924,In Pocket,False
1743284682448067300,14.9370673828125,-0.8619126081466675,-7.929595947265625,-6.703764915466309,In Pocket,False
1743284682458107600,14.947107666015626,-0.727837324142456,-8.08282470703125,-7.038952827453613,In Pocket,False
1743284682468147700,14.957147705078125,-0.4692635238170624,-8.121131896972656,-7.33583402633667,In Pocket,False
1743284682478187800,14.967187744140626,-0.3734954595565796,-8.14028549194336,-7.536946773529053,In Pocket,False
1743284682488228000,14.97722802734375,-0.3351882398128509,-8.130708694458008,-7.4986395835876465,In Pocket,False
1743284682498268200,14.98726806640625,-0.3256114423274994,-8.159439086914062,-7.402871608734131,In Pocket,False
1743284682508339000,14.9973388671875,-0.4692635238170624,-8.121131896972656,-7.173028469085693,In Pocket,False
1743284682518379000,15.00737890625,-0.6799532771110535,-8.111555099487305,-6.818686485290527,In Pocket,False
1743284682528419300,15.01741943359375,-1.1204863786697388,-8.130708694458008,-6.6846113204956055,In Pocket,False
1743284682538459400,15.02745947265625,-1.2832920551300049,-8.197746276855469,-6.780379295349121,In Pocket,False
1743284682548499700,15.037499755859375,-1.321599364280701,-8.274360656738281,-6.9240312576293945,In Pocket,False
1743284682558539800,15.047539794921876,-1.1300631761550903,-8.322244644165039,-7.134721279144287,In Pocket,False
1743284682568610600,15.057610595703125,-0.9385270476341248,-8.255207061767578,-7.182605266571045,In Pocket,False
1743284682578650600,15.067650634765624,-0.9385270476341248,-8.236053466796875,-7.259219646453857,In Pocket,False
1743284682588691000,15.07769091796875,-0.9959878921508788,-8.216899871826172,-7.316680431365967,In Pocket,False
1743284682598731000,15.08773095703125,-1.139639973640442,-8.159439086914062,-7.182605266571045,In Pocket,False
1743284682608771300,15.097771240234374,-1.3694833517074585,-8.188169479370117,-7.07726001739502,In Pocket,False
1743284682618811400,15.107811279296875,-1.2641384601593018,-8.092401504516602,-6.914454460144043,In Pocket,False
1743284682628851700,15.117851806640624,-1.2066776752471924,-8.159439086914062,-6.991068840026856,In Pocket,False
1743284682638891800,15.127891845703124,-1.0821791887283323,-8.111555099487305,-7.067683219909668,In Pocket,False
1743284682648962600,15.137962646484375,-0.9193734526634216,-8.283937454223633,-7.249642848968506,In Pocket,False
1743284682659002600,15.148002685546874,-0.7565677165985107,-8.456320762634277,-7.469909191131592,In Pocket,False
1743284682669042700,15.158042724609375,-0.4979939460754394,-8.628703117370605,-7.747636795043945,In Pocket,False
1743284682679083000,15.1680830078125,-0.2585737705230713,-8.954314231872559,-8.073247909545898,In Pocket,False
1743284682689123000,15.178123046875,0.0287304203957319,-9.318233489990234,-8.283937454223633,In Pocket,False
1743284682699163400,15.188163330078124,0.2106897532939911,-9.65342140197754,-8.389283180236816,In Pocket,False
1743284682709203500,15.198203369140623,0.2777273952960968,-9.931148529052734,-8.255207061767578,In Pocket,False
1743284682719243800,15.208243896484374,0.2011129409074783,-10.21845245361328,-7.95832633972168,In Pocket,False
1743284682729283800,15.218283935546877,0.2777273952960968,-10.409989356994627,-7.268796443939209,In Pocket,False
1743284682739354600,15.228354736328123,0.4022258818149566,-10.429142951965332,-6.493074893951416,In Pocket,False
1743284682749394700,15.238394775390624,0.0957680642604827,-10.26633644104004,-5.602431774139404,In Pocket,False
1743284682759435000,15.24843505859375,-0.4979939460754394,-9.797073364257812,-4.778826713562012,In Pocket,False
1743284682769475000,15.25847509765625,-1.1875240802764893,-9.404424667358398,-4.20421838760376,In Pocket,False
1743284682779515400,15.268515380859377,-2.039859771728516,-9.030928611755373,-3.801992416381836,In Pocket,False
1743284682789555500,15.278555419921876,-2.8443117141723637,-8.5903959274292,-3.485957622528076,In Pocket,False
