Time,Seconds_Elapsed,Z,Y,X,Activity,Shake,Magnitude,Filtered_Mag,Mean_Mag,Std_Mag,Max_Mag,Min_Mag
1743284506147630800,0.597630859375,9.979032516479492,-0.4501099288463592,-0.0861912593245506,Walking,False,9.98955043263635,9.952302780520002,9.956916835313269,0.0017590787840805868,9.958673828243034,9.952302780520002
1743284506157671000,0.6076708984375,9.940725326538086,-0.4118026793003082,-0.0478840321302413,Walking,False,9.949366529829309,9.951797917534977,9.956600853812644,0.0020718352959947337,9.958673828243034,9.951797917534977
1743284506167711200,0.617711181640625,9.931148529052734,-0.4405331015586853,-0.0191536135971546,Walking,False,9.940932923050484,9.951764089288945,9.956296405115028,0.002311641144026565,9.958673828243034,9.951764089288945
1743284506177751300,0.627751220703125,9.988609313964844,-0.4213795065879822,0.0,Walking,False,9.997493521658194,9.9522564951183,9.956030904327926,0.0024583681110079943,9.958673828243034,9.951764089288945
1743284506187791400,0.637791259765625,9.873687744140623,-0.5171475410461426,0.0095768067985773,Walking,False,9.887226252252514,9.953253130604736,9.955828746967137,0.002514436281143659,9.958673828243034,9.951764089288945
1743284506197831700,0.647831787109375,9.90241813659668,-0.4788403511047363,-0.0957680642604827,Walking,False,9.91445129878488,9.954609993958886,9.955704808900919,0.0025101471070352226,9.958673828243034,9.951764089288945
1743284506207902500,0.65790234375,9.979032516479492,-0.507570743560791,-0.0670376494526863,Walking,False,9.992157528337811,9.956037027234768,9.955657190095726,0.0024934732341613712,9.958673828243034,9.951764089288945
1743284506217942500,0.667942626953125,9.931148529052734,-0.4501099288463592,-0.0861912593245506,Walking,False,9.941717104571842,9.957127567287117,9.955662355814066,0.002496559540497682,9.958673828243034,9.951764089288945
1743284506227982800,0.67798291015625,9.911994934082031,-0.4501099288463592,-0.1053448766469955,Walking,False,9.922768770073688,9.957441684535427,9.955674648457997,0.002505098186984601,9.958673828243034,9.951764089288945
1743284506238023000,0.68802294921875,10.036493301391602,-0.4405331015586853,-0.0766144543886184,Walking,False,10.04644897349649,9.956617482391378,9.955630996227134,0.002479263814462573,9.958673828243034,9.951764089288945
1743284506248063200,0.698063232421875,9.988609313964844,-0.4309563040733337,-0.0670376494526863,Walking,False,9.998126494973441,9.954482919124944,9.95546136118253,0.0024332397320613753,9.958673828243034,9.951764089288945
1743284506258103300,0.708103271484375,9.921571731567385,-0.4405331015586853,-0.0478840321302413,Walking,False,9.931462526674457,9.951127074969778,9.955103624610683,0.002521111627159185,9.958673828243034,9.951127074969778
1743284506268143600,0.7181435546875,9.90241813659668,-0.4692635238170624,-0.0766144543886184,Walking,False,9.913826858554941,9.946888355162029,9.954518337008842,0.0029843453374921334,9.958673828243034,9.946888355162029
